date_sold,bedrooms,bathrooms,m2_living,m2_total,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_total15,price,yr_built_bins,renovated,basement_cat,month,year
11/12/2014,3,3,248.98,3883.69,1,False,0,3,4,248.98,,1989,0,98045,47.4828,-121.73,248.98,3796.54,676000,1983-2001,True,no_basement,11,2014
14/04/2015,3,2,169.08,745.82,1,False,0,3,3,113.34,55.74,1980,0,98133,47.7466,-122.355,180.23,1031.22,389000,1965-1983,True,medium,4,2015
15/09/2014,3,2,120.77,464.51,1,False,0,4,3,120.77,,1983,0,98198,47.3837,-122.304,151.43,696.77,240000,1965-1983,True,no_basement,9,2014
17/06/2014,4,3,205.31,657.66,2,False,0,3,3,205.31,,1993,0,98031,47.4206,-122.183,183.02,650.32,382500,1983-2001,True,no_basement,6,2014
09/05/2014,3,2,130.06,677.54,1,False,0,4,3,130.06,,1963,0,98008,47.586,-122.12,148.64,739.5,511555,1947-1965,True,no_basement,9,2014
10/09/2014,3,2,189.52,383.22,2,False,0,4,3,143.07,46.45,1917,0,98107,47.6608,-122.359,150.5,408.77,710500,1900-1947,True,small,10,2014
21/05/2014,3,3,224.82,4638.42,2,False,0,3,3,172.8,52.03,1985,0,98027,47.463,-122.008,243.4,3465.35,429000,1983-2001,True,medium,5,2014
23/07/2014,4,2,178.37,696.77,1,False,0,4,3,178.37,,1962,0,98198,47.4222,-122.318,138.42,743.22,170000,1947-1965,True,no_basement,7,2014
21/08/2014,4,4,358.6,1655.52,1,False,4,4,4,244.33,114.27,1975,0,98004,47.6224,-122.215,426.42,2207.36,2140000,1965-1983,True,large,8,2014
08/04/2015,5,3,256.41,668.9,1,False,0,3,3,132.85,123.56,1979,0,98072,47.7563,-122.147,228.54,812.89,480000,1965-1983,True,large,8,2015
20/07/2014,4,4,320.51,779.91,2,False,4,4,4,245.26,75.25,1993,0,98122,47.6134,-122.282,295.43,481.51,1670000,1983-2001,True,medium,7,2014
13/05/2014,3,1,96.62,607.12,1,False,0,3,2,96.62,,1947,0,98168,47.4906,-122.306,102.19,607.12,225000,1900-1947,True,no_basement,5,2014
01/12/2014,3,2,206.24,671.13,1,False,2,3,3,189.52,16.72,1975,0,98177,47.774,-122.384,235.97,928.09,615000,1965-1983,True,small,1,2014
20/11/2014,4,3,229.47,35814.38,2,False,3,3,3,229.47,,1991,0,98022,47.2396,-121.993,156.08,14770.9,438950,1983-2001,True,no_basement,11,2014
04/03/2015,3,2,120.77,915.64,1,False,0,4,3,120.77,,1962,0,98003,47.3448,-122.298,130.06,891.86,242000,1947-1965,True,no_basement,4,2015
16/07/2014,3,3,182.09,899.85,1,False,0,3,3,135.64,46.45,1989,0,98074,47.6339,-122.026,182.09,766.82,560000,1983-2001,True,small,7,2014
03/10/2014,3,2,189.52,367.89,2,False,2,5,3,189.52,,1928,0,98103,47.6658,-122.355,143.07,315.87,857500,1900-1947,True,no_basement,3,2014
06/05/2014,4,3,281.49,730.58,2,False,0,3,4,281.49,,1999,0,98074,47.6075,-122.017,259.2,653.47,685000,1983-2001,True,no_basement,6,2014
03/04/2015,4,3,209.96,681.53,2,False,0,4,3,209.96,,1977,0,98034,47.7297,-122.219,204.38,717.58,486000,1965-1983,True,no_basement,3,2015
05/06/2014,3,3,248.05,960.42,2,False,0,3,4,248.05,,1987,0,98007,47.6599,-122.146,248.05,823.67,749000,1983-2001,True,no_basement,5,2014
14/11/2014,3,3,141.21,585.1,2,False,0,3,3,141.21,,1986,0,98030,47.3687,-122.182,155.15,669.55,260000,1983-2001,True,no_basement,11,2014
14/01/2015,3,2,335.38,789.86,2,False,2,3,4,242.47,92.9,1930,0,98126,47.583,-122.379,269.42,466.0,1020000,1900-1947,True,large,1,2015
10/03/2015,3,2,104.98,474.82,1,False,0,4,3,86.4,18.58,1942,0,98199,47.6379,-122.4,126.35,411.0,565000,1900-1947,True,small,10,2015
14/10/2014,3,2,137.5,232.44,2,False,0,3,3,137.5,,1991,0,98103,47.6969,-122.338,171.87,464.51,355000,1983-2001,True,no_basement,10,2014
30/07/2014,5,2,328.87,926.24,2,False,3,3,4,328.87,,1970,0,98125,47.7108,-122.277,211.82,668.43,775000,1965-1983,True,no_basement,7,2014
22/04/2015,4,3,195.09,678.65,1,False,0,4,3,97.55,97.55,1963,0,98188,47.4676,-122.296,163.51,678.93,335000,1947-1965,True,large,4,2015
20/06/2014,5,4,312.71,724.64,3,False,2,3,3,275.55,37.16,1937,0,98199,47.6466,-122.391,217.39,557.41,1300000,1900-1947,True,small,6,2014
03/06/2014,3,2,168.15,278.71,2,False,0,4,3,168.15,,1903,0,98107,47.6599,-122.363,105.91,278.71,545000,1900-1947,True,no_basement,3,2014
18/11/2014,3,2,156.08,393.91,2,False,0,4,3,156.08,,1926,0,98144,47.5745,-122.311,135.64,393.91,540000,1900-1947,True,no_basement,11,2014
15/09/2014,3,2,227.61,871.14,1,False,2,4,3,143.07,84.54,1962,0,98125,47.7296,-122.284,234.11,903.47,687500,1947-1965,True,large,9,2014
08/07/2014,1,2,106.84,911.56,1,False,0,4,3,106.84,,1962,0,98001,47.2951,-122.284,111.48,911.56,115000,1947-1965,True,no_basement,8,2014
25/11/2014,1,2,106.84,911.56,1,False,0,4,3,106.84,,1962,0,98001,47.2951,-122.284,111.48,911.56,227000,1947-1965,True,no_basement,11,2014
29/04/2015,4,3,301.0,708.01,2,False,2,3,4,301.0,,2003,0,98075,47.5641,-122.032,428.28,664.25,870000,2001-2015,True,no_basement,4,2015
12/11/2014,4,3,323.3,1130.06,2,False,0,4,5,323.3,,1984,0,98005,47.6404,-122.171,367.89,1565.87,1190000,1983-2001,True,no_basement,12,2014
10/09/2014,4,3,260.13,464.51,2,False,0,3,4,260.13,,2006,0,98038,47.3596,-122.036,274.99,473.06,375000,2001-2015,True,no_basement,10,2014
28/08/2014,3,3,301.0,668.9,1,False,2,3,3,150.5,150.5,1960,0,98118,47.567,-122.273,250.84,668.9,902000,1947-1965,True,large,8,2014
17/06/2014,2,2,137.5,675.96,1,False,0,4,2,87.33,50.17,1978,0,98056,47.4942,-122.166,101.26,623.37,269500,1965-1983,True,medium,6,2014
10/03/2015,3,1,157.93,441.29,2,False,0,4,2,111.48,46.45,1909,0,98117,47.6819,-122.389,144.0,441.29,570000,1900-1947,True,small,10,2015
21/08/2014,2,1,115.2,705.13,1,False,0,4,3,96.62,18.58,1939,0,98133,47.7061,-122.34,110.55,528.8,359950,1900-1947,True,small,8,2014
25/03/2015,4,4,345.6,771.18,2,False,0,3,4,267.56,78.04,2008,0,98004,47.5885,-122.199,193.24,898.92,1450000,2001-2015,True,medium,3,2015
17/07/2014,3,3,177.44,318.38,2,False,0,3,3,177.44,,2001,0,98052,47.6324,-122.11,208.1,345.6,615000,1983-2001,True,no_basement,7,2014
04/06/2014,4,2,196.95,808.34,2,False,0,4,3,196.95,,1960,0,98198,47.3722,-122.308,159.79,792.18,250000,1947-1965,True,no_basement,4,2014
16/09/2014,4,3,280.56,630.62,2,False,0,3,3,280.56,,2002,0,98065,47.5346,-121.881,245.26,494.7,530000,2001-2015,True,no_basement,9,2014
27/01/2015,3,2,209.03,20638.8,1,False,0,3,3,209.03,,1987,0,98065,47.542,-121.792,196.02,11331.1,474950,1983-2001,True,no_basement,1,2015
22/02/2015,4,2,153.29,602.01,2,False,0,5,3,153.29,,1947,0,98125,47.7117,-122.286,153.29,589.93,490000,1900-1947,True,no_basement,2,2015
28/05/2014,2,2,81.75,107.49,2,False,0,3,3,81.75,,2007,0,98126,47.5188,-122.376,99.41,111.76,210000,2001-2015,True,no_basement,5,2014
14/11/2014,3,1,172.8,857.02,1,False,0,3,3,172.8,,1957,0,98198,47.3904,-122.3,161.65,1133.78,265500,1947-1965,True,no_basement,11,2014
20/06/2014,5,4,356.74,445.93,3,False,3,3,4,255.48,101.26,2008,0,98144,47.5929,-122.29,191.38,445.93,1460000,2001-2015,True,large,6,2014
05/06/2014,4,3,203.64,1126.72,2,False,0,3,3,203.64,,2006,0,98030,47.3644,-122.2,177.81,431.9,310000,2001-2015,True,no_basement,5,2014
09/04/2015,3,3,147.71,381.64,2,False,0,3,3,147.71,,2003,0,98056,47.4832,-122.181,200.67,363.43,324500,2001-2015,True,no_basement,9,2015
29/09/2014,4,5,343.74,1021.92,1,False,0,4,3,170.94,172.8,1962,0,98028,47.768,-122.251,159.79,1074.32,599000,1947-1965,True,large,9,2014
09/07/2014,4,3,340.95,925.12,2,False,0,3,4,340.95,,2005,0,98058,47.4617,-122.159,306.58,992.1,525000,2001-2015,True,no_basement,9,2014
15/05/2014,3,1,151.43,957.26,1,False,0,5,3,151.43,,1953,0,98155,47.7548,-122.317,137.5,791.06,400000,1947-1965,True,no_basement,5,2014
23/12/2014,3,3,392.98,5107.49,2,False,3,3,4,351.17,41.81,1951,2000,98166,47.4176,-122.343,267.56,2527.03,887500,1947-1965,True,small,12,2014
23/07/2014,2,1,98.48,308.9,2,False,0,4,2,71.53,26.94,1932,0,98115,47.6896,-122.307,169.08,397.16,344000,1900-1947,True,small,7,2014
15/05/2014,3,3,250.84,690.64,2,False,0,3,4,250.84,,1991,0,98072,47.7434,-122.174,247.12,780.84,525000,1983-2001,True,no_basement,5,2014
22/08/2014,3,3,196.02,743.22,2,False,0,3,3,196.02,,1975,0,98034,47.7311,-122.204,161.65,675.4,385000,1965-1983,True,no_basement,8,2014
17/12/2014,4,3,345.6,802.03,2,False,0,3,4,345.6,,1999,0,98074,47.6085,-122.013,326.55,897.44,820000,1983-2001,True,no_basement,12,2014
27/04/2015,4,4,319.58,464.51,2,False,0,3,5,237.83,81.75,2006,0,98199,47.6672,-122.409,287.07,951.41,1310000,2001-2015,True,large,4,2015
29/07/2014,4,3,224.82,5555.56,1,False,0,4,3,125.42,99.41,1985,0,98074,47.6206,-122.056,200.67,1634.89,549000,1983-2001,True,large,7,2014
25/02/2015,3,1,101.26,629.04,2,False,0,3,3,101.26,,1929,0,98106,47.5177,-122.353,114.27,433.11,180000,1900-1947,True,no_basement,2,2015
21/05/2014,4,3,270.35,536.6,2,False,2,3,3,270.35,,1998,0,98065,47.5388,-121.87,236.9,627.09,589000,1983-2001,True,no_basement,5,2014
27/01/2015,3,1,97.55,512.63,1,False,0,3,3,97.55,,1948,0,98118,47.5564,-122.278,138.42,396.6,350000,1947-1965,True,no_basement,1,2015
09/04/2015,3,2,149.57,703.73,1,False,0,4,3,103.12,46.45,1965,0,98003,47.334,-122.3,178.37,780.38,197400,1947-1965,True,small,9,2015
06/08/2014,3,3,163.51,601.73,2,False,0,4,3,163.51,,1986,0,98030,47.3731,-122.172,175.59,631.74,267000,1983-2001,True,no_basement,6,2014
24/12/2014,3,2,143.07,1884.15,1,False,0,3,3,143.07,,1977,0,98075,47.5817,-122.007,158.86,1959.31,480000,1965-1983,True,no_basement,12,2014
13/10/2014,4,3,239.69,877.93,1,False,0,4,3,154.22,85.47,1959,0,98125,47.703,-122.28,191.38,877.93,650000,1947-1965,True,large,10,2014
13/02/2015,2,1,127.28,464.51,2,False,0,3,3,127.28,,1905,0,98107,47.6744,-122.383,139.35,464.51,600000,1900-1947,True,no_basement,2,2015
30/04/2015,2,2,133.78,582.03,1,False,0,3,3,133.78,,2005,0,98053,47.7028,-122.013,168.15,483.93,490000,2001-2015,True,no_basement,4,2015
21/11/2014,3,1,130.99,715.35,1,False,0,3,3,91.04,39.95,1962,0,98058,47.4577,-122.171,140.28,715.35,225000,1947-1965,True,small,11,2014
03/07/2014,3,3,183.95,939.71,1,False,0,3,3,183.95,,1959,0,98005,47.6384,-122.174,260.13,942.31,640000,1947-1965,True,no_basement,3,2014
10/06/2014,3,4,226.68,318.38,2,False,0,3,3,184.88,41.81,2000,0,98005,47.589,-122.165,226.68,241.64,710000,1983-2001,True,small,10,2014
09/06/2014,3,2,125.42,1096.71,1,False,0,3,3,125.42,,1986,0,98019,47.7313,-121.971,125.42,1319.21,325000,1983-2001,True,no_basement,9,2014
25/07/2014,3,4,290.78,2601.36,1,False,0,3,4,205.31,85.47,1985,0,98072,47.7741,-122.122,251.77,3251.49,595000,1983-2001,True,large,7,2014
18/07/2014,3,1,81.75,650.69,1,False,0,3,1,81.75,,1950,0,98002,47.3019,-122.216,81.75,727.24,128750,1947-1965,True,no_basement,7,2014
17/10/2014,3,3,178.37,678.19,1,False,0,3,3,115.2,63.17,1961,0,98008,47.6078,-122.128,178.37,715.35,465000,1947-1965,True,medium,10,2014
26/07/2014,4,2,250.84,708.38,1,False,0,4,3,134.71,116.13,1937,0,98115,47.6838,-122.323,163.51,306.58,710000,1900-1947,True,large,7,2014
06/03/2015,4,3,155.15,557.41,1,False,0,5,3,78.04,77.11,1917,0,98136,47.5496,-122.385,102.19,557.41,605000,1900-1947,True,medium,6,2015
08/08/2014,4,3,322.37,1899.39,2,False,0,4,4,322.37,,1963,0,98040,47.547,-122.219,312.15,2039.2,994000,1947-1965,True,no_basement,8,2014
19/06/2014,3,3,169.08,680.6,2,False,0,3,3,169.08,,1983,0,98034,47.7133,-122.217,225.75,714.98,489950,1965-1983,True,no_basement,6,2014
06/05/2014,3,2,121.7,758.08,1,False,0,3,3,121.7,,1950,0,98133,47.7291,-122.339,101.26,702.34,365000,1947-1965,True,no_basement,6,2014
02/02/2015,3,2,166.3,670.01,1,False,0,4,3,166.3,,1998,0,98042,47.3898,-122.154,216.46,670.01,359950,1983-2001,True,no_basement,2,2015
29/09/2014,4,3,228.54,443.52,2,False,0,3,3,228.54,,2006,0,98059,47.4912,-122.145,233.18,408.68,495000,2001-2015,True,no_basement,9,2014
21/05/2014,3,2,98.48,839.74,1,False,0,3,3,98.48,,1973,2013,98058,47.4293,-122.151,130.99,883.97,255000,1965-1983,True,no_basement,5,2014
12/08/2014,3,2,124.49,954.66,1,False,0,4,3,124.49,,1961,0,98034,47.7207,-122.222,274.06,742.01,330000,1947-1965,True,no_basement,12,2014
07/07/2014,3,2,137.5,779.82,1,False,0,4,3,137.5,,1971,0,98052,47.6634,-122.144,178.37,853.21,450000,1965-1983,True,no_basement,7,2014
18/03/2015,4,3,325.16,1050.35,2,False,2,3,4,325.16,,2005,0,98065,47.5428,-121.861,295.43,745.82,655000,2001-2015,True,no_basement,3,2015
21/04/2015,4,3,270.35,1520.07,1,False,2,4,4,196.95,73.39,1969,0,98003,47.3397,-122.322,264.77,1384.62,485000,1965-1983,True,medium,4,2015
12/08/2014,4,2,180.23,1477.98,1,False,0,3,3,90.12,90.12,1974,0,98072,47.7578,-122.094,180.23,1404.68,375000,1965-1983,True,large,12,2014
17/10/2014,4,3,211.82,421.22,2,False,0,3,3,211.82,,2003,0,98075,47.5902,-122.018,208.66,421.22,570000,2001-2015,True,no_basement,10,2014
23/04/2015,3,3,110.55,94.95,3,False,0,3,3,110.55,,1998,0,98103,47.6972,-122.349,112.41,108.79,350000,1983-2001,True,no_basement,4,2015
25/02/2015,3,1,117.06,557.41,1,False,3,3,3,117.06,,1951,0,98146,47.5058,-122.384,187.66,613.15,550000,1947-1965,True,no_basement,2,2015
31/07/2014,5,2,210.89,803.79,1,False,0,3,3,106.84,104.05,1965,0,98052,47.6692,-122.151,181.16,747.86,513000,1947-1965,True,large,7,2014
05/12/2014,4,3,184.88,680.04,1,False,0,4,3,95.69,89.19,1965,0,98126,47.5237,-122.376,122.63,680.04,450000,1947-1965,True,large,5,2014
09/02/2015,4,2,139.35,172.43,1,False,0,5,3,69.68,69.68,1901,0,98144,47.5917,-122.296,113.34,161.56,432500,1900-1947,True,medium,9,2015
13/02/2015,5,3,191.38,30648.74,2,False,3,5,3,191.38,,1989,0,98022,47.1776,-121.944,208.1,20460.05,432000,1983-2001,True,no_basement,2,2015
23/01/2015,3,3,181.16,826.09,2,False,0,3,3,181.16,,1983,0,98052,47.7213,-122.11,176.51,812.89,480000,1965-1983,True,no_basement,1,2015
28/07/2014,3,2,166.3,648.46,1,False,0,3,3,123.56,42.74,1980,0,98034,47.7311,-122.226,164.44,750.74,402200,1965-1983,True,small,7,2014
13/04/2015,3,1,141.21,950.11,1,False,0,4,2,141.21,,1951,0,98004,47.5872,-122.196,251.77,1013.75,650000,1947-1965,True,no_basement,4,2015
24/04/2015,4,3,301.0,1211.82,2,False,0,4,4,301.0,,1984,0,98040,47.5825,-122.242,271.27,1211.82,1200000,1983-2001,True,no_basement,4,2015
28/07/2014,3,2,226.68,1230.96,1,False,0,4,3,133.78,92.9,1977,0,98030,47.375,-122.227,222.97,989.41,312000,1965-1983,True,large,7,2014
02/04/2015,4,2,206.24,540.78,2,False,0,4,3,128.21,78.04,1916,0,98116,47.5723,-122.382,171.87,464.51,610000,1900-1947,True,medium,2,2015
23/03/2015,5,2,245.26,717.39,2,False,0,4,3,153.29,91.97,1915,0,98117,47.6802,-122.361,162.58,371.61,823000,1900-1947,True,large,3,2015
13/11/2014,4,2,134.71,348.38,1,False,0,4,3,88.26,46.45,1925,0,98105,47.6706,-122.3,171.87,371.61,471000,1900-1947,True,small,11,2014
02/07/2014,3,3,144.0,511.98,2,False,0,3,3,144.0,,1987,0,98033,47.6946,-122.185,150.5,511.98,481015,1983-2001,True,no_basement,2,2014
15/10/2014,5,5,575.99,2171.4,3,False,1,4,5,469.16,106.84,1988,0,98040,47.5632,-122.215,343.74,1345.78,1960000,1983-2001,True,large,10,2014
23/09/2014,4,4,261.06,1045.15,1,False,0,3,3,156.08,104.98,1980,0,98052,47.692,-122.099,196.02,1045.15,624000,1965-1983,True,large,9,2014
20/03/2015,4,3,193.24,740.06,1,False,0,3,3,111.48,81.75,1970,0,98011,47.7393,-122.181,178.37,696.77,480000,1965-1983,True,large,3,2015
15/07/2014,3,2,127.28,805.56,1,False,0,3,3,127.28,,1955,0,98004,47.6217,-122.198,146.79,805.56,815000,1947-1965,True,no_basement,7,2014
29/08/2014,4,3,271.27,1895.21,1,False,0,4,5,271.27,,1966,0,98004,47.6237,-122.228,286.14,1895.21,1650000,1965-1983,True,no_basement,8,2014
16/05/2014,3,1,92.9,1719.9,1,False,0,3,2,92.9,,1940,0,98146,47.5118,-122.348,118.91,753.72,180000,1900-1947,True,no_basement,5,2014
17/02/2015,2,2,112.41,905.8,1,False,0,3,3,112.41,,1984,0,98038,47.3438,-122.037,153.29,905.8,156601,1983-2001,True,no_basement,2,2015
19/07/2014,4,3,259.2,432.0,2,False,0,3,3,259.2,,2004,0,98038,47.3557,-122.026,264.77,432.0,374950,2001-2015,True,no_basement,7,2014
19/05/2014,2,2,154.22,434.78,1,False,0,5,2,77.11,77.11,1908,0,98146,47.5134,-122.388,179.3,501.67,368000,1900-1947,True,medium,5,2014
02/12/2014,3,2,153.29,367.15,2,False,0,3,3,153.29,,1950,0,98103,47.6727,-122.33,112.41,423.63,550000,1947-1965,True,no_basement,2,2014
17/07/2014,3,2,120.77,586.96,1,False,0,3,3,120.77,,1980,0,98001,47.2752,-122.251,106.84,743.4,198000,1965-1983,True,no_basement,7,2014
13/05/2014,3,2,101.26,668.9,1,False,0,3,3,101.26,,1968,0,98034,47.7227,-122.179,115.2,668.9,345000,1965-1983,True,no_basement,5,2014
09/03/2015,5,3,247.12,610.55,1,False,0,5,4,182.09,65.03,1959,0,98039,47.6176,-122.223,367.89,1355.91,1710000,1947-1965,True,medium,9,2015
30/01/2015,3,1,87.33,1011.71,1,False,0,4,1,87.33,,1909,0,98001,47.2763,-122.257,127.28,952.71,185900,1900-1947,True,no_basement,1,2015
17/06/2014,3,3,255.48,1674.93,1,False,2,5,4,168.15,87.33,1978,0,98006,47.5617,-122.134,264.77,930.97,950000,1965-1983,True,large,6,2014
20/06/2014,4,5,357.67,1258.92,2,False,2,3,4,278.71,78.97,1998,0,98006,47.5522,-122.103,323.3,997.49,995000,1983-2001,True,medium,6,2014
02/08/2014,2,1,79.9,766.44,1,False,0,3,3,79.9,,1940,0,98133,47.7132,-122.334,165.37,1040.51,345000,1900-1947,True,no_basement,2,2014
05/11/2014,4,3,192.31,940.64,1,False,0,3,3,129.13,63.17,1962,0,98040,47.5697,-122.219,171.87,940.64,741000,1947-1965,True,medium,5,2014
09/07/2014,2,3,212.75,907.84,1,False,0,3,3,212.75,,2007,0,98053,47.7199,-122.025,168.15,564.57,737000,2001-2015,True,no_basement,9,2014
21/05/2014,4,3,217.39,596.43,1,False,2,3,3,147.71,69.68,1964,0,98177,47.7728,-122.386,196.02,1008.55,668750,1947-1965,True,medium,5,2014
02/07/2014,3,2,248.98,801.28,1,False,0,5,3,147.71,101.26,1974,0,98027,47.5316,-122.056,243.4,1326.18,575000,1965-1983,True,large,2,2014
17/10/2014,4,2,158.86,505.39,1,False,0,5,3,95.69,63.17,1976,0,98042,47.366,-122.093,150.5,622.07,280000,1965-1983,True,medium,10,2014
04/08/2014,3,2,167.22,933.67,1,False,0,3,3,167.22,,1955,0,98008,47.6344,-122.126,149.57,933.67,583000,1947-1965,True,no_basement,4,2014
28/01/2015,3,3,140.28,891.86,1,False,0,1,3,101.26,39.02,1966,0,98028,47.7758,-122.238,173.73,992.29,196000,1965-1983,True,small,1,2015
15/05/2014,3,3,157.93,696.4,2,False,0,3,3,157.93,,1994,0,98055,47.432,-122.189,211.82,696.4,349950,1983-2001,True,no_basement,5,2014
11/12/2014,4,1,125.42,309.64,2,False,0,3,3,125.42,,1912,0,98107,47.6727,-122.397,142.14,464.51,429000,1900-1947,True,no_basement,11,2014
20/02/2015,5,3,198.81,958.75,1,False,0,4,3,123.56,75.25,1967,0,98031,47.3927,-122.194,190.45,832.78,270000,1965-1983,True,medium,2,2015
09/09/2014,6,4,250.84,688.96,1,False,0,3,3,125.42,125.42,1969,0,98108,47.5525,-122.3,209.96,494.61,385000,1965-1983,True,large,9,2014
22/09/2014,1,1,85.47,464.51,1,False,3,4,3,85.47,,1906,0,98103,47.6748,-122.352,175.59,464.51,535000,1900-1947,True,no_basement,9,2014
20/04/2015,3,2,139.35,954.01,1,False,0,3,3,95.69,43.66,1958,0,98133,47.7672,-122.348,194.17,954.01,352500,1947-1965,True,small,4,2015
01/03/2015,3,2,140.28,483.09,1,False,0,4,3,79.9,60.39,1922,0,98117,47.6864,-122.365,153.29,386.47,624000,1900-1947,True,medium,1,2015
17/12/2014,5,2,183.95,739.32,2,False,0,3,3,183.95,,1962,0,98058,47.4571,-122.17,140.28,783.91,215000,1947-1965,True,no_basement,12,2014
02/06/2014,4,3,418.06,2023.41,2,False,2,3,4,282.42,135.64,1980,0,98040,47.5581,-122.213,328.87,1901.99,870000,1965-1983,True,large,2,2014
29/07/2014,4,3,299.15,767.0,2,False,0,3,3,242.47,56.67,2006,0,98059,47.495,-122.155,232.26,879.97,440000,2001-2015,True,medium,7,2014
05/05/2015,2,2,105.91,106.74,2,False,0,3,3,87.33,18.58,2001,0,98122,47.6124,-122.314,135.64,106.74,518000,1983-2001,True,small,5,2015
25/03/2015,3,3,138.42,705.04,2,False,0,3,3,138.42,,1993,0,98038,47.3474,-122.037,140.28,613.43,259500,1983-2001,True,no_basement,3,2015
29/10/2014,4,4,405.05,8468.78,1,False,0,3,4,312.15,92.9,1993,0,98053,47.6398,-121.985,328.87,8448.53,795127,1983-2001,True,large,10,2014
18/08/2014,3,1,89.19,836.12,1,False,0,4,3,89.19,,1955,0,98006,47.5765,-122.154,141.21,836.12,290000,1947-1965,True,no_basement,8,2014
23/04/2015,4,3,209.31,715.35,2,False,0,3,3,209.31,,1957,2014,98198,47.3935,-122.3,165.92,840.95,385000,1947-1965,True,no_basement,4,2015
07/10/2014,2,1,71.53,607.77,1,False,0,3,2,71.53,,1948,0,98155,47.747,-122.301,104.05,757.06,259950,1947-1965,True,no_basement,7,2014
29/04/2015,2,3,121.7,270.81,2,False,0,3,3,121.7,,1999,0,98059,47.4911,-122.154,121.7,318.19,330000,1983-2001,True,no_basement,4,2015
19/12/2014,3,1,91.04,694.91,1,False,0,3,2,77.11,13.94,1948,0,98106,47.5206,-122.363,105.91,694.91,280000,1947-1965,True,small,12,2014
01/07/2014,4,3,169.08,1859.07,2,False,0,3,3,169.08,,1987,0,98075,47.5842,-122.045,251.77,3150.78,595000,1983-2001,True,no_basement,1,2014
17/11/2014,4,4,369.75,727.24,2,False,0,3,4,369.75,,2001,0,98074,47.6303,-122.065,369.75,827.76,925900,1983-2001,True,no_basement,11,2014
08/08/2014,3,3,279.64,891.86,2,False,0,3,3,223.89,55.74,1978,0,98028,47.7671,-122.263,243.4,897.44,499000,1965-1983,True,medium,8,2014
03/04/2015,4,3,170.01,721.11,2,False,0,3,3,170.01,,1993,0,98003,47.267,-122.31,195.93,832.96,325000,1983-2001,True,no_basement,3,2015
10/06/2014,5,3,236.9,1939.33,1,False,0,4,4,149.57,87.33,1953,0,98004,47.6336,-122.192,233.18,2013.47,895000,1947-1965,True,large,10,2014
29/04/2015,2,1,74.32,832.4,1,False,0,4,2,74.32,,1944,0,98058,47.4756,-122.174,78.97,750.84,162248,1900-1947,True,no_basement,4,2015
15/10/2014,3,3,268.49,1995.54,2,False,4,3,3,166.3,102.19,1941,1989,98146,47.5027,-122.381,196.02,753.16,1070000,1900-1947,True,large,10,2014
03/07/2014,3,2,168.15,471.94,1,False,0,3,3,95.69,72.46,1958,0,98115,47.6819,-122.287,165.37,707.92,430000,1947-1965,True,medium,3,2014
29/01/2015,3,2,168.15,471.94,1,False,0,3,3,95.69,72.46,1958,0,98115,47.6819,-122.287,165.37,707.92,615500,1947-1965,True,medium,1,2015
16/04/2015,3,1,87.33,524.9,1,False,0,3,2,87.33,,1949,0,98118,47.5551,-122.292,109.62,490.15,260000,1947-1965,True,no_basement,4,2015
17/11/2014,4,2,168.15,3993.03,1,False,0,4,3,168.15,,1973,0,98024,47.5597,-121.85,183.95,10562.15,295000,1965-1983,True,no_basement,11,2014
24/09/2014,3,2,236.9,568.28,2,False,0,3,4,153.29,83.61,1951,2004,98122,47.6109,-122.285,195.09,461.45,1190000,1947-1965,True,large,9,2014
20/11/2014,4,3,220.18,276.01,2,False,2,3,4,193.24,26.94,2008,0,98034,47.7064,-122.224,275.92,696.77,749950,2001-2015,True,small,11,2014
18/06/2014,6,1,127.28,471.94,2,False,0,3,2,104.05,23.23,1931,0,98106,47.5238,-122.35,94.76,471.94,175000,1900-1947,True,small,6,2014
20/01/2015,6,1,127.28,471.94,2,False,0,3,2,104.05,23.23,1931,0,98106,47.5238,-122.35,94.76,471.94,415000,1900-1947,True,small,1,2015
